Sparse 	0.072234 	 ms	S_Test : 3.75548e-08		 Dense 	0.029276	 msD_T : 3.75548e-08
Sparse 	4.88771 	 ms	S_Test : 1.24264e-07		 Dense 	36.5211	 msD_T : 1.24264e-07
Sparse 	4.75035 	 ms	S_Test : 1.06922e-07		 Dense 	34.429	 msD_T : 1.06922e-07
Sparse 	5.01588 	 ms	S_Test : 1.07396e-07		 Dense 	36.9423	 msD_T : 1.07396e-07
Sparse 	5.09926 	 ms	S_Test : 1.36735e-07		 Dense 	34.5344	 msD_T : 1.36735e-07
Sparse 	5.48977 	 ms	S_Test : 1.03838e-07		 Dense 	36.3077	 msD_T : 1.03838e-07
Sparse 	5.13938 	 ms	S_Test : 1.18662e-07		 Dense 	37.0032	 msD_T : 1.18662e-07
Sparse 	6.22257 	 ms	S_Test : 1.11481e-07		 Dense 	38.1239	 msD_T : 1.11481e-07
Sparse 	3.78248 	 ms	S_Test : 1.47937e-07		 Dense 	41.6495	 msD_T : 1.47937e-07
Sparse 	5.62812 	 ms	S_Test : 1.27467e-07		 Dense 	41.786	 msD_T : 1.27467e-07
Sparse 	5.64954 	 ms	S_Test : 9.42565e-08		 Dense 	43.8342	 msD_T : 9.42565e-08
Sparse 	5.87435 	 ms	S_Test : 1.37073e-07		 Dense 	40.8201	 msD_T : 1.37073e-07
Sparse 	5.58233 	 ms	S_Test : 1.28992e-07		 Dense 	44.8365	 msD_T : 1.28992e-07
Sparse 	6.46178 	 ms	S_Test : 1.39749e-07		 Dense 	45.2741	 msD_T : 1.39749e-07
Sparse 	7.90828 	 ms	S_Test : 1.3108e-07		 Dense 	44.7421	 msD_T : 1.3108e-07
Sparse 	8.12444 	 ms	S_Test : 1.39245e-07		 Dense 	54.0498	 msD_T : 1.39245e-07
Sparse 	8.50994 	 ms	S_Test : 9.1949e-08		 Dense 	47.5903	 msD_T : 9.1949e-08
Sparse 	7.62062 	 ms	S_Test : 1.45438e-07		 Dense 	50.3765	 msD_T : 1.45438e-07
